"","source","publishedAt","urlToImage","author","title","description","url","content","category"
"542","USA Today",2019-01-26 14:32:09,"https://www.gannett-cdn.com/-mm-/357cbacb53bed3f6c5bab39c6b95a9c58b4e42e0/c=0-223-4800-2923/local/-/media/2019/01/26/USATODAY/usatsports/578fd9266e554baabea28072dd14f705.jpg?width=3200&height=1680&fit=crop","AP, AP","PSG coach says too early to know how long Neymar is out for","Neymar needs further medical tests next week to determine how best to treat his latest right foot injury, and assess how long he will be out for","https://www.usatoday.com/story/sports/soccer/2019/01/26/psg-coach-says-too-early-to-know-how-long-neymar-is-out-for/38958629/?utm_source=google&utm_medium=amp&utm_campaign=speakable","PARIS (AP) Neymar needs further medical tests next week to determine how best to treat his latest right foot injury, and assess how long he will be out for.
The Paris Saint-Germain forward sustained the injury in a French Cup game against Strasbourg on Tuesd… [+2924 chars]","general"
"543","USA Today",2019-01-28 16:04:56,"https://media.gannett-cdn.com/29906170001/29906170001_5995450873001_5995452121001-vs.jpg?pubId=29906170001","AP, AP, AP","Hundreds still missing after Brazil dam collapse","Authorities say at least 58 people are dead and up to 300 still missing after a dam collapse in the southeastern part of Brazil Friday afternoon. Firefighters have been crawling carefully over treacherous mud in search of survivors. (Jan. 28)","https://www.usatoday.com/videos/news/nation/2019/01/28/hundreds-still-missing-after-brazil-dam-collapse/38966565/",NA,"general"
"544","USA Today",2019-02-12 10:11:25,"https://www.gannett-cdn.com/-mm-/fafe12765008721cc3b8bd54be570b228009033c/c=0-756-1932-1843/local/-/media/2019/02/12/USATODAY/usatsports/bb3445edfc364e88ada7c1a9c5ffb60e.jpg?width=3200&height=1680&fit=crop","AP, AP","World Cup-winning England goalkeeper Gordon Banks dies at 81","Gordon Banks, the goalkeeper who helped England win its only World Cup in 1966, dies at 81","https://www.usatoday.com/story/sports/soccer/2019/02/12/world-cup-winning-england-goalkeeper-gordon-banks-dies-at-81/39044793/?utm_source=google&utm_medium=amp&utm_campaign=speakable","LONDON (AP) Gordon Banks, the World Cup-winning England goalkeeper who was also known for blocking a shot from Pele that many consider to be the greatest save in soccer history, has died. He was 81.
English soccer club Stoke, one of Banks' former teams, post… [+2113 chars]","general"
"545","USA Today",2019-01-28 10:48:57,"https://media.gannett-cdn.com/29906170001/29906170001_5995325421001_5995323386001-vs.jpg?pubId=29906170001","AP, AP, AP","AP Top Stories January 28 A","Here's the latest for Monday January 28th: Trump has doubts about border wall deal; Deadly dam collapse in Brazil; 2 police officers shot in Denver; Senator Kamala Harris kicks of presidential campaign.","https://www.usatoday.com/videos/news/nation/2019/01/28/ap-top-stories-january-28-/38965521/",NA,"general"
"546","USA Today",2019-01-29 23:56:16,"https://www.gannett-cdn.com/-mm-/223ef22e6f4033d45d99308d6eee0e5c8f9bc688/c=0-180-3052-1897/local/-/media/2019/01/29/USATODAY/usatsports/f1050991bb8d496388acdcd475ce2905.jpg?width=3200&height=1680&fit=crop","AP, AP","Richarlison leads Everton to 1-0 win at Huddersfield in EPL","A third-minute goal by Brazil forward Richarlison was enough to clinch a 1-0 victory for 10-man Everton at last-place Huddersfield in the Premier League on Tuesday","https://www.usatoday.com/story/sports/soccer/2019/01/29/richarlison-leads-everton-to-1-0-win-at-huddersfield-in-epl/38975005/?utm_source=google&utm_medium=amp&utm_campaign=speakable","HUDDERSFIELD, England (AP) A third-minute goal by Brazil forward Richarlison was enough to clinch a 1-0 victory for 10-man Everton at last-place Huddersfield in the Premier League on Tuesday.
Newly hired Huddersfield manager Jan Siewert's first game in charg… [+687 chars]","general"
"547","USA Today",2019-01-28 15:41:20,"https://media.gannett-cdn.com/29906170001/29906170001_5995325421001_5995323386001-vs.jpg?pubId=29906170001","AP, AP, AP","AP Top Stories Jan. 28: Two police officers shot in Denver","Here's the latest for Monday January 28th: Trump has doubts about border wall deal; Deadly dam collapse in Brazil; 2 police officers shot in Denver; Senator Kamala Harris kicks of presidential campaign.","https://www.usatoday.com/videos/news/nation/2019/01/28/ap-top-stories-jan.-28-two-police-officers-shot-denver/38965521/",NA,"general"
"548","USA Today",2019-02-08 12:22:43,"https://www.gannett-cdn.com/presto/2019/02/08/USAT/7998c8c7-ef7b-47c9-8ed1-04027be0ec02-USP_MLS__Combine.JPG?crop=6177,3475,x1,y522&width=3200&height=1680&fit=bounds","AP, Peter Prengaman, AP","Fire at Brazilian soccer team complex leaves 10 dead, three hurt","Firefighters were called in to battle a blaze at the Flamengo training ground, one of Brazil's biggest soccer clubs.","https://www.usatoday.com/story/sports/soccer/2019/02/08/fire-brazilian-soccer-team-complex-10-dead/2810483002/?utm_source=google&utm_medium=amp&utm_campaign=speakable","RIO DE JANEIRO (AP) — A fire tore through the sprawling training complex of one of Brazil’s biggest soccer clubs, killing 10 people and leaving three injured teenagers in Rio de Janeiro, firefighters said.
Brazilian firefighters were called in just after 5 a… [+1193 chars]","general"
"549","USA Today",2019-02-08 16:24:41,"https://media.gannett-cdn.com/29906170001/29906170001_6000046972001_6000042134001-vs.jpg?pubId=29906170001","AP, AP, AP","10 dead, 3 hurt in Brazil football club fire","A fire tore through the sleeping quarters of a development league for one of Brazil's most popular professional soccer clubs on Friday, killing 10 people and injuring three others, authorities said. (Feb. 8)","https://www.usatoday.com/videos/news/nation/2019/02/08/10-dead,-3-hurt-brazil-football-club-fire/39027439/",NA,"general"
"550","USA Today",2019-02-09 08:16:38,"https://www.gannett-cdn.com/-mm-/23d12aa95d1344ffd6debf6561e50d963387fda3/c=0-208-4000-2458/local/-/media/2019/02/09/USATODAY/usatsports/d7299a37926f45198be32c0d4acb9690.jpg?width=3200&height=1680&fit=crop","AP, AP","Soccer academies offer hope of stardom, demand sacrifice","Youth academies from teams like Flamengo, where a fire destroyed a dorm and killed 10, offer Brazilian youngsters a chance to become the next big soccer star","https://www.usatoday.com/story/sports/soccer/2019/02/09/soccer-academies-offer-hope-of-stardom-demand-sacrifice/39030707/?utm_source=google&utm_medium=amp&utm_campaign=speakable","RIO DE JANEIRO (AP) A promising goalkeeper who was being monitored by European clubs. A defender who hoped to become a professional player like his cousin. A forward who wanted to follow in the footsteps of international striker Diego Costa.
Each carried sim… [+4937 chars]","general"
"551","USA Today",2019-02-18 03:36:45,"","AP, AP","Milicic appointed interim coach of Australian women's team","Ante Milicic has been appointed interim head coach of Australia's women's team for the World Cup in the wake of the Alen Stajcic's contentious dismissal","https://www.usatoday.com/story/sports/soccer/2019/02/17/milicic-appointed-interim-coach-of-australian-womens-team/39074463/?utm_source=google&utm_medium=amp&utm_campaign=speakable","SYDNEY (AP) Ante Milicic has been appointed interim head coach of Australia's women's team for the World Cup in the wake of the Alen Stajcic's contentious dismissal.
Football Federation Australia announced Monday that Milicic would lead the Matildas until th… [+1501 chars]","general"
"552","USA Today",2019-01-28 10:07:37,"https://www.gannett-cdn.com/presto/2019/01/28/USAT/fe543f84-6fb9-4a5c-807f-e65daaafdca1-EPA_epaselect_BRAZIL_DISASTERS_DAM_BURST.JPG?crop=4499,2534,x0,y0&width=3200&height=1680&fit=bounds","Associated Press, Marcelo Silva De Sousa and Peter Prengaman, Associated Press","Brazil dam collapse: Scores dead; hundreds remain missing","In an ominous sign, nobody was recovered alive Sunday, a stark difference from the first two days of the disaster, when helicopters were whisking people from the mud.","https://www.usatoday.com/story/news/world/2019/01/28/brazil-dam-collapse-scores-dead-hundreds-remain-missing/2698628002/?utm_source=google&utm_medium=amp&utm_campaign=speakable","Aerial and ground footage shows the aftermath of the Dam collapse in Brazil that killed dozens of people.
 USA TODAY
BRUMADINHO, Brazil Firefighters are carefully moving over treacherous mud, sometimes walking, sometimes crawling, in search of survivors or … [+5827 chars]","general"
"553","USA Today",2019-01-21 05:09:30,"https://www.gannett-cdn.com/-mm-/3553f56a30427b95e78d55ebf5d9cb2695aee05c/c=0-688-1467-1513/local/-/media/2019/01/21/USATODAY/usatsports/43dfb2eb14264e0a9e257d83f508b00d.jpg?width=3200&height=1680&fit=crop","AP, AP","Casemiro getting back to his best with Madrid","Casemiro saw what was coming before scoring what turned out to be one of the best goals of his career at Real Madrid","https://www.usatoday.com/story/sports/soccer/2019/01/21/casemiro-getting-back-to-his-best-with-madrid/38931441/?utm_source=google&utm_medium=amp&utm_campaign=speakable","BARCELONA, Spain (AP) Casemiro knew what was coming before scoring one of the best goals of his career at Real Madrid.
His teammate Luka Modric had let an innocent-looking pass by Sergio Reguilon run through to Casemiro, who was gathering steam in a run from… [+3232 chars]","general"
"554","USA Today",2019-01-28 17:28:56,"https://media.gannett-cdn.com/29906170001/29906170001_5995493501001_5995485396001-vs.jpg?pubId=29906170001","AP, AP, AP","Hundreds still missing after Brazil dam collapse","Authorities say at least 58 people are dead and up to 300 still missing after a dam collapse in the southeastern part of Brazil Friday afternoon. Firefighters have been crawling carefully over treacherous mud in search of survivors. (Jan. 28)","https://www.usatoday.com/videos/news/nation/2019/01/28/hundreds-still-missing-after-brazil-dam-collapse/38967145/",NA,"general"
"555","USA Today",2019-02-15 22:48:59,"","AP, AP","Brazil to play Panama in friendly at Porto","Brazil's national team to play first friendly of the year against Panama on March 23 in Porto, Portugal","https://www.usatoday.com/story/sports/soccer/2019/02/15/brazil-to-play-panama-in-friendly-at-porto/39066551/?utm_source=google&utm_medium=amp&utm_campaign=speakable","RIO DE JANEIRO (AP) Brazil's national team will play its first friendly of the year against Panama on March 23 in Portugal.
The Brazilian football confederation said Friday the match will be at FC Porto's Dragao stadium.
Brazil will then play the Czech Repu… [+675 chars]","general"
"556","USA Today",2019-02-01 17:41:21,"https://media.gannett-cdn.com/29906170001/29906170001_5997466762001_5997459466001-vs.jpg?pubId=29906170001","AP, AP, AP","Moment of Brazil dam collapse caught on camera","A video released Friday shows the exact moment a deadly dam burst in Brazil on January 25. The dam failure unleashed a surge of mud that buried buildings adjoining the dam and several parts of the nearby city of Brumadinho. (Feb. 1)","https://www.usatoday.com/videos/news/nation/2019/02/01/moment-brazil-dam-collapse-caught-camera/38989691/",NA,"general"
"557","Variety.com",2019-02-10 06:00:27,"https://pmcvariety.files.wordpress.com/2019/02/unnamed-1-1.jpg?w=700&h=393&crop=1","elskes","Florencia Gil Joins French Company Indie Sales","Paris-based international sales executive Florencia Gil has joined the staff of the French company Indie Sales, where she will handle key territories together with the outfit’s co-founder and CEO, Nicolas Eschbach, as well as marketing. Gil is joining Indie S…","https://variety.com/2019/film/news/florencia-gil-joins-french-company-indie-sales-1203134103/","Paris-based international sales executive Florencia Gil has joined the staff of the French company Indie Sales, where she will handle key territories together with the outfit’s co-founder and CEO, Nicolas Eschbach, as well as marketing.
Gil is joining Indie … [+1234 chars]",NA
"558","Variety.com",2019-02-07 20:40:28,"https://pmcvariety.files.wordpress.com/2019/02/b3a.-divine-love.jpg?w=700&h=393&crop=1","Andrew M. Barker","Hot Brazilian Titles at Berlin","The Blue Flower of Novalis Gustavo Vinagre, Rodrigo Carneiro The 40-year-old, unabashedly HIV-positive Marcelo (Vinagre) recounts his revealing “biography” — from his sexual adventures to his fears and frustrations — and recites German romantic writer Novalis…","https://variety.com/2019/film/features/hot-brazilian-titles-at-berlin-1203131754/","The Blue Flower of NovalisGustavo Vinagre, Rodrigo CarneiroThe 40-year-old, unabashedly HIV-positive Marcelo (Vinagre) recounts his revealing “biography” — from his sexual adventures to his fears and frustrations — and recites German romantic writer Novalis’ … [+2453 chars]",NA
